,Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
17012,17402,3,0,3,0,1,RT @RahleeFranklin: This bitch got a body like Trey Songz &#128514; http://t.co/KSiqmY4W8D
18329,18737,3,0,3,0,1,RT @_OgElizabeth: On god yall hoes better get off my twitter
19085,19510,3,0,3,0,1,RT @hennhenn430: Happy Halloween bitches &#128536; katiedodds15 #halloween #CLE http://t.co/TwAJtr8eVj
14322,14664,3,0,3,0,1,RT @Based_Unicorns: Fat bitch act like she couldn't follow back. I've always wanted a fat bitch to follow me.
23179,23663,3,0,3,0,1,Yo bitch choosin' just let her
22959,23439,3,0,3,0,1,Woke up dis morning pockets filled with Xtra pros might slide thru double O tonight n bless the hoes! -- #Peezy
21169,21626,3,1,2,0,1,"Stood outside for 5 minutes to take a phone call, went back in and looked in the mirror and saw a Somalian. Fuck the sun lil punk ass bitch"
16337,16710,3,0,0,3,2,"RT @MLBStatoftheDay: Since 1914, Derek Jeter&#8217;s 91 multi-hit games vs @RedSox are 4th most among @Yankees, behind Gehrig&#8217;s 121, Ruth&#8217;s 99 an&#8230;"
8079,8304,3,0,3,0,1,Bitches cheat on they bitch... But be SOOOOOO HURT when they bitch cheat back.
1503,1534,3,0,3,0,1,"&#8220;@SALUTEmyRainbow: &#8220;@thatkiduriah: bitches be like, messy bun. http://t.co/JfFXnwV1DI&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#8221; &#128072;&#128072;&#128072;&#128553;&#128514;&#128514;&#128553;&#128079;&#128557;"
1554,1588,3,0,3,0,1,"&#8220;@ThatDamnTwerk1 ""When you gonna take me out?"" RT @DrTruth247: Some hoes not gonna let you come over until you spend money on them&#8221;listen"
3350,3436,3,0,0,3,2,@HaseenaBakhtali @steen020 @madraq Altyd zo geweest hoe vaak men ook zegt:dit nooit meer!LozeWoorden.PuntjeBijPaaltje vertonen z dierngedrag
1075,1099,3,0,3,0,1,"&#8220;@2Blunts1Jorge: Lol bitch funny, i was over you from the min i tossed your ass to the curb&#128567;&#8221; &#128588;&#128557;"
14428,14771,3,0,3,0,1,"RT @BloggerBoxing: ""No matter where you go, there's always an asshole wearing a Yankees cap.""

-@Sounds_good_bro http://t.co/TbgyIkpv1E"
10325,10603,3,0,1,2,2,I get a 50 pound bag of dawg for the mutts
6753,6941,3,0,3,0,1,@nathanmbennett2 lol she's always scheming dude. Jaime needs to keep his hoe on a leash....or I mean his sister lol.
11888,12192,3,0,2,1,1,It be sounding like the bitch that the cops talk to on their radio is the same sounding bitch every single time. It aint never a dude voice
7801,8021,3,0,0,3,2,Apple need to add some colored emoji
10669,10949,3,2,1,0,0,I like how niggas try an come at me and im like do it then bitch and they dont do shit. Pussies
17795,18197,3,0,3,0,1,"RT @Todd__Kincannon: Cry, liberal bitches. Cry like you did when daddy left. MT @Slate: Republicans are abt to take control of state legisl&#8230;"
3995,4114,3,0,0,3,2,"@MSoltan18 @KoredeB9 I don't suck tho, you're just mad because you're trash and I carried you. you always had 0 points"
5148,5300,3,0,0,3,2,@Willstreakk @Tycff10111 according to you my place is in kitchen. Excuse me while I take out the trash
9897,10167,3,0,1,2,2,Houston has so many trash drivers
9072,9325,3,0,3,0,1,Feeeeeling tuna feelliiiing cunt
15312,15672,3,0,3,0,1,RT @GMB_flash7414: Oso told me when his dreads get longer he just gone pop up and fuck niggas bitches lmao
13599,13934,3,0,3,0,1,"Omg Dot ""I'm sure that's not all you give away for free"" bitch!! &#128128;"
19462,19895,3,0,0,3,2,RT @kostaskarelis: Cincy fans talk trash about the city of #CLE and then root for the @Cavs like they belong. #stillCLE #CLEallday #GoBrowns
2561,2618,6,2,4,0,1,@BarneyFranken @jennykutner @Salon salon is is chuck full of butthurt liberal retards
17580,17979,3,0,0,3,2,RT @TeamGladney: Did the Yankees make the playoffs and properly honor Jeter? RT @80sbaby4life: Orioles win?
13973,14313,3,0,3,0,1,"RIGHT ""@Sotyannaxo: The same bitches saying ""positive vibes"" are the same bitches making fun of someone's weight."""
22824,23303,3,0,0,3,2,Who would've known that Jesus'll come back to the ghetto / on that level and that thorough like a black heroine.
23995,24492,3,0,2,1,1,i might need to get some hoes
18129,18534,3,0,3,0,1,RT @YG: I switched up. You fukin with my old bitch. I'm fukin with yo new bitch &#128513;
20264,20709,6,0,6,0,1,RT @unanswerdverses: what bitch tried to kill Kendrick Lamar's vibe?
6672,6858,3,0,0,3,2,@mfsasso or jim crow laws segregation lynching laws... anti womans suffrage laws... amazing how everyone doesnt want to bring that up
21153,21610,3,0,3,0,1,Steve Calvin Annis cunt http://t.co/8S0cIl5z
9530,9790,6,0,6,0,1,Got another nigga's bitch in my bed right now
17604,18003,3,0,3,0,1,"RT @Thaddiemac: light skin bitches cheat on their man, dark skin bitches squirt bike chain oil, latinas will cut your dick off, &amp; white gir&#8230;"
10328,10606,3,0,3,0,1,I get more nudes than all you bitches &#128526;
18630,19041,3,0,3,0,1,RT @basedamERICan: When you stuck in the middle of the jungle but see a bad bitch Chillin by the mango tree... http://t.co/YRpGM7JC1s
9427,9686,3,0,3,0,1,Gimme another beer bitch!
30,30,3,0,3,0,1,""" i txt my old bitch my new bitch pussy wetter """
15344,15707,3,0,3,0,1,RT @GhettoViine: Dumb bitch https://t.co/JdSvCGQFQn
3382,3469,3,2,1,0,0,@HollowDaDonLOM those god damn chinks. http://t.co/Bi6fgP5vGo
4211,4335,3,0,3,0,1,@Myalynn__x3 mhm bitch don't play with your life &#128299;
2174,2219,3,3,0,0,0,...aaaaaaaaand it begins. RT @RileydaKafka: Fucking niggers that's all Kentucky is and ever will be
547,556,3,0,3,0,1,"""Selling my soul for material wishes: fast cars and bitches"" #Tupac #smile #remix"
23902,24399,3,0,3,0,1,having one of those days where a pimp wants to unfollow every bitch in a 30 mile radius on IG that won't let me beat
3223,3307,3,0,3,0,1,@GBLeighton remember 94 can be a bitch! Stop to drink if you get stalled #wib advice!
17191,17583,3,1,2,0,1,RT @SammyLightning_: @TNasty4Teen we find turtle; we find the hoes!
8147,8374,3,0,3,0,1,Bout to get a breasts reduction these bitches be in the way&#128530;
1680,1715,3,2,1,0,0,&#8220;@_honeysays: My phone charging backwards &#128533;&#8221; retarded
13536,13870,3,0,3,0,1,Oh hell yeah! Lol RT @SedSince81: @VonshayeB you know that nicca injury prone
2214,2259,3,0,1,2,2,12 oz arizona's trash
13220,13546,3,0,3,0,1,Never bring these hoes to my house cause these bitches talk
17493,17891,3,0,3,0,1,"RT @SwearingSport: Pirlo's one of them cunts who'd just be better at everything. He'd beat u at table tennis, shag your wife better &amp; win a&#8230;"
13526,13859,3,0,3,0,1,Off a lot of dope bitch I be high af
20006,20449,3,3,0,0,0,RT @sheemteam97: Fuck the Islamic State!! We will kill those cunts&#127468;&#127463;
22517,22992,6,1,5,0,1,We don't love these hoes
103,104,3,0,2,1,1,"""@ComedyPosts: Harlem shake is just an excuse to go full retard for 30 seconds."""
12838,13157,3,0,3,0,1,Mfs don't care about tha kid except a few of my niggas &amp; my bitch
22807,23286,3,0,3,0,1,Who fukn wit @Rocko4Real for real for real .. Dat nicca be riding!!
7442,7653,3,0,0,3,2,"A light, tender yellow butter cake with a classic boiled icing, traditionally made from burnt sugar http://t.co/XPQKTlTNkH"
18347,18755,3,1,2,0,1,RT @_ThatGirlKhaila: Yo hoe will get slayed &#128514;
13077,13397,3,0,3,0,1,My mom just bought a bunch of new sandles &amp; then chipped her toe nails now it's like World War 3 in this bitch
6788,6977,3,2,1,0,0,@oVoshubham No the fuck am not bitch how bout u get out there bitch ass Nigga stupid ass
13308,13636,3,2,1,0,0,Niggas actin like hoes most of em bitches
6706,6894,3,3,0,0,0,@mlvassallo Oh really? fags are gross You aids infected sick fuckers
15614,15980,3,0,3,0,1,"RT @ImFinaTweetThat: ""@217Emmanuel: Lil bitch, you ain't know/you can never score from the sideline, hoe!"""
18368,18777,3,0,3,0,1,RT @__BrionnaNicole: Never realize the precious time you bitch niggas is wasting &#128070;
7220,7427,3,0,0,3,2,@tweetstar10 Saw that there's a 15&#176; slope to the wire? That enough for a zip-line? #businessopportunity
4149,4271,6,0,6,0,1,@MoeEaseYaMind bitches crazy &#128553;&#128514;
16957,17345,3,0,0,3,2,"RT @ProBirdRights: dear Mr. Science: If human so ""better,"" how come they can't be bird? oh I'm sorry was that too LOGIC for you????"
21560,22022,3,0,2,1,1,The ghetto thuged out version of tree of life coming soon...
16060,16430,3,0,3,0,1,"RT @Kiss_MyBeautyy: I'd rather argue &amp; make up &#128536; then fight &#128074;&#128165;&#128162; &amp; break up , &#127939;&#128131;&#9996;&#65039;cause &#128166; thirsty bitches &#128111; love to see happy &#128522;&#127969; homes FUC&#8230;"
12085,12394,3,0,0,3,2,Johnny Manziel just flipped somebody the bird...
24769,25282,3,0,3,0,1,"you lil dumb ass bitch, i ain't fuckin wit chu!.. i got a million, trillion things i'd rather fuckin' do.. than to be fuckin witchu."
664,674,3,0,3,0,1,#AlexFromTarget gets a million retweets but #ChrisFromWalmart cant even get a bitch to text him back.... http://t.co/l0XTPSIG8Z
24307,24811,3,3,0,0,0,oh well. he's a fag anyways.
4824,4964,3,0,3,0,1,@THEdrewm3 bitch smd
6871,7066,3,0,0,3,2,@prtini Yes. And the @Yankees. And stalking weird people. SO MANY THINGS. #pr20chat
20298,20743,3,0,3,0,1,RT @w1LLiam_: @Whackko y'all boyz was fried! Fuck dat pussy nigga in the blue doe
14137,14477,3,1,2,0,1,RT @Alex_Simonson: EVERYONE PRAY FOR MY BROTHER nothin wrong with him he just a bitch lmaoo http://t.co/uDKCfhBUIz
20866,21317,3,0,0,3,2,"Sitting alone watching White Chicks, no pants, fuzzy blankets, tea || turn up"
15340,15703,3,0,3,0,1,RT @GetRKOd: Have a seat drunk bitch #RKO https://t.co/6XpNyr1Jbn
14441,14787,3,0,3,0,1,RT @BongRipBo: @Thompson_Era Muhammad Ali. Roy Gracie out this hoe
2208,2253,4,0,0,4,2,"10 RT @ParadoxicalMike 1.5 RT @iDavey On average, 2. But I can be an 8 when need be. ""@SinsOfMyFather_ On a scale of 1-10 how ghetto are u?"""
563,572,3,0,3,0,1,"""These hoes ain't loyal"""
13343,13671,3,0,3,0,1,Niggas really be dickin over these hoes ona gram! thats the reason they got the big head now!!
9403,9661,3,0,0,3,2,"Get some H&#228;agen-Dazs ice cream bars, a whole lot, make sure chocolate, gotta have chocolate, man. Some popcorn, red popcorn, graham crackers"
8109,8334,3,0,3,0,1,Black twitter needs to get off Paul George dick about him impregnating a stripper. Wiz did. Tyga did. Kanye turned a hoe into a housewife
23539,24030,3,0,3,0,1,ahaha pussy is king
4455,4587,6,0,6,0,1,@QuavoStuntin my bitch got the dope in her panties sssshhhhh you to Dramatic
16089,16459,3,2,1,0,0,"RT @KxRxSxB: We all know that one person that could say anything and you just look at them thinking ""you're retarded, stfu"" #stupidBitches"
1873,1911,3,0,3,0,1,&#8220;@pot_headed: Ready for another tat doeeee . &#128527;&#8221;by me right hoe!
2974,3046,3,0,3,0,1,@Darth_Maxwell dude I was pissed but then looking at it I fucking died at least I'm the most yoked ape&#128517;&#128514;
2266,2311,3,0,3,0,1,5s are ugly thot bitch shoes
2359,2408,3,0,3,0,1,@A_M_Perez they are little bitches when they are proven wrong. #MomsDemand #gunsense
6399,6582,3,1,2,0,1,@kieffer_jason @C_janacek07 nigga stop being a bitch and come to the high school You already said yes
10138,10411,3,1,2,0,1,I can't tell if I want to fuck you or if I want to slit your throat
21176,21633,3,0,3,0,1,Stop lettin them messy hoes mess with your business.
10557,10836,3,0,0,3,2,"I hope the Yankees get Soriano, shoulda never gave him away for Alex Rodriguez"
13054,13374,3,1,2,0,1,"My house is so piece full, thank god these little jungle bunnies are outta my face"
24531,25038,3,0,0,3,2,them jants be clutch for bedtime tho &#128514;&#128557;
326,331,3,0,3,0,1,"""@fIirting: HE'S DOING IT RIGHT &#128525;&#128120;&#128158; http://t.co/JZKkiVUVjC"" no bitches smh"
10727,11008,6,0,6,0,1,"I love this bitch , he's dear to my heart."
10915,11198,3,0,3,0,1,I swear Newnan utilities be gettin a nicca .. Bout to start reading my own damn meter
7739,7957,3,0,3,0,1,"And if u aint a ho, GET UP OUT MY TRAP HOUUUSE!"
3100,3178,3,0,3,0,1,@EatMyTattoos that was real nicca shit tho lol
4634,4771,3,0,3,0,1,@SammyLightning_ Tim's a pussy
19005,19428,3,0,0,3,2,"RT @firemunky: RIP Tom Foley
RIP Greg Sikorskey
RIP Charlie Anaya
RIP Wells Crowther
RIP Andy Fredericks"
14569,14918,3,0,3,0,1,RT @CaLvii: @troncat1003 theyre afraid of being a bitch in person
9500,9760,3,2,0,1,0,Good morning coons.
12344,12656,3,2,1,0,0,Lemme find out that bitch nigga talking shit
688,698,3,0,3,0,1,#Cowboys are 6-1 bitches #Cowboysnation another great win Ilove this team
7466,7678,6,1,5,0,1,"A real gangster ass nigga know the play, the real gangster ass niggas gets the flyest of the bitches, ask that gangster ass nigga little J"
10019,10291,3,0,0,3,2,I am currently using a yellow marker that is literally called 'Spanish Orange' for this drawing of @Wikiparaz ; absolute perfection.
7691,7908,3,0,0,3,2,Always thought golden Oreos were the same as original Oreos but oh my god I just climaxed
7341,7551,3,0,3,0,1,@xloyalTOme - bitch I'm up for sale every weekend &#128553;&#128557;
17769,18170,3,0,3,0,1,RT @ThotsLoveNike: Girlfriends hate them friendly bitches &#128514;
16467,16844,3,1,2,0,1,RT @Mikey_D15: This Sam guy is a fucking pussy.
7513,7727,3,0,3,0,1,Ahhh fuck it let's go 405 rows for the hoes http://t.co/EWuIN0Jt3y
10105,10378,3,0,3,0,1,I can see ya hoes &amp; all of em nothin'.
8588,8825,3,2,1,0,0,DIVERSITY: Chcgo Blck Pstr Flooded w/ Dth Threats Ovr Endorsement Of GOP Candidate: &#8220;U Sellout Uncle Tom Ass N*gger&#8221; http://t.co/vcBWzkyeDv
7049,7246,3,0,3,0,1,@sleepe21 these hoes gay thats why
2564,2621,3,0,0,3,2,@BasketballPics whoever made this twitter doesnt like the Lakers... they r making a comeback but this accnt still continues to trash talk em
2898,2968,3,0,3,0,1,@Cotton_Candy9 god wrote em now think again coon
12077,12386,3,1,2,0,1,"Joe Budden always flexin on average twitter niggas wit his pool parties n bitches, the nigga can't compete wit otha rap niggas"
13286,13614,3,1,2,0,1,Nigga got Lean pong I know niggas be outta there in that hoe
1527,1561,3,1,2,0,1,&#8220;@Son_Goku_Tho: Dr gero made android 18 to destroy da world das sum bitch nigga shit I would program a girl android to gimme sum neck 24/7&#8221;
15885,16254,3,0,3,0,1,RT @JusGuapo: These hoes lying and olivia will get to the bottom of it. #ScandaI http://t.co/sUZI8LOAoe
15843,16212,3,1,2,0,1,"RT @JoeCool_TVC: You can't be a hoe saying that another girls a hoe. Your both hoes, it cancels each other out."
7888,8109,3,0,3,0,1,Baby I can make that pussy raaain OFTEN.
11762,12061,3,0,3,0,1,Im thinkin about using this beat and yeah I made it too bitch lol http://t.co/HTUk4USZJo
8145,8372,3,1,2,0,1,Bout to bust this bitch wide open. Such a waste of money!
22349,22822,3,0,3,0,1,U still fuck with your old bitch? &#8212; Disrespectful like shit http://t.co/CEYCDVZ4w5
2300,2345,3,0,3,0,1,@0hallis0n bitch caught a body about a week ago. Everybody catching bullet holes.
24166,24668,3,0,3,0,1,lmaoooo RT @ToeKnee2GX: Lol OK pal RT @AceHudsonJr: what bitch gone tell me no? TUH! http://t.co/toEa3cZjDF
20974,21425,3,0,3,0,1,So now ain't nobody got a type you all like bad bitches huh...well why yo baby momma never mind
20814,21265,3,0,3,0,1,Shoutouts to my main bitches &amp; my side bitchess !!&#9994;
24382,24887,3,0,3,0,1,"ray Allen like, ""MAN!! that's some goddamn motherfucking cunt ass bullshit!!!"" cus it is"
4950,5096,3,0,3,0,1,"@TheOnlyReed you a hoe ass savage, this shit brings up memories so cook on my g."
8748,8992,3,0,1,2,2,Dis nicca lame
13624,13959,6,0,6,0,1,On this 2k14 Online hitting on these niggah &#128514;&#128514;&#128514;&#128514;&#128076;
18799,19215,3,0,3,0,1,RT @cotydankh: don't make me pull out the pokeflute hoe http://t.co/yFN3PdMdy1
6084,6259,3,0,3,0,1,@hernandez719 ayy might as well get. Fat hoes don't even like abs nomo they like balla bellys
5764,5928,3,0,2,1,1,@corrinybug YASSS bitch YASSS! I wonder if penny passed &#128514;
18424,18833,3,0,3,0,1,RT @_allaboutAshley: When will you guys leave that childish pussy alone? Get that sophisticated pussy.
1433,1463,3,0,3,0,1,&#8220;@NayMinaj_xo: @SkinnyBee__ LMAO my bitch was listening to gospel music w. liquor in her hand weaaakkk&#8221;lmfaooooooooo I was crying
3739,3846,3,1,2,0,1,@Justin_Baez shut the fuck up faggot ass Knicks cock sucker your opinion is irrelevant fag
5076,5226,3,0,3,0,1,@UnicornCowboy @Lvl_7_Eevee don't ignore me faggots! ;c
22811,23290,3,0,0,3,2,"Who remembers when we were in middle school/high school and would throw paper in the trash from our seat and yell ""KOBE!"" Lmfaoooo"
17877,18279,3,0,0,3,2,RT @TweetTully: This is so great. Regular season ball is for the birds
23037,23520,3,0,3,0,1,Y'all hoes nasty letting any body hit an eat y'all out smh
20773,21223,3,0,3,0,1,She wonder why im into her when all these hoes be into me
10408,10686,3,0,3,0,1,I guess niccas think if they owe you money for so long you'll forget! &#128530;&#128530;
5500,5658,6,0,5,1,1,@alisha_serv thats wassup how u got bitches sending you booty pics tho lol
9248,9504,9,0,8,1,1,Fuck class gon be a bitch tomorrow
14217,14558,3,2,1,0,0,RT @AriesSpears: These young cats being drafted in the NBA today are walking lotto tickets! Wait till these niggas find out that pussy come&#8230;
22239,22709,3,0,3,0,1,Too many chicks trying be wavey bitches be yourself
16273,16645,3,0,3,0,1,RT @LouieVRee: Eating pussy is dangerous bitches be trying to snap your fucking neck
16620,17003,3,1,2,0,1,RT @NenosMarma: @andrewzoudo @tonykivarkis so hes retarded and gay.. What a mix &#128079;&#128079;&#128079;
742,754,3,0,2,1,1,#NationalCatDay ...sure. Celebrate over 1 BILLION bird deaths and blame it on #climatechange you fuckin' #commies.
5846,6012,3,0,3,0,1,@derek_gatewood you got a toolbox you hoe
2937,3008,3,0,3,0,1,@D_41395 bitch don't b a hypocrite
15308,15668,3,2,1,0,0,RT @GMB_Ace: I'm a Get Money nigga So da hoes Love me
6712,6900,3,2,1,0,0,"@moneydriven @2ManyLouboutins glad about your uncle, another stupid faggot off the world, hopefully you next."
17836,18238,3,0,3,0,1,RT @TrayPizzy: Not into dressin' to impress these bitches or niggas...
20720,21169,3,0,3,0,1,"She come to visit and the pussy too good, she gotta move to the city within 3 months after yall first fuck or it ain't gon work."
1393,1422,3,0,3,0,1,&#8220;@M94Rx: Sometimes I hate AZ &amp; sometimes I love it. Depends on the time of year I guess.&#8221; &amp; the dumb bitches that live here
5048,5198,3,0,3,0,1,"@TrueEnoughEhh lol 100, it had to be one of my old bitches &#128530;"
10279,10557,3,0,3,0,1,I feel bad for her nicca tho ... Ya girl a hoe my nicca!
21740,22204,3,0,3,0,1,These bitches so broke instead of go get it they quick to go ask for somethin
6844,7038,3,0,1,2,2,"@politicsofamy Whoa easy Amy, don't slag the Canucks too much with such a generalization"
16050,16420,3,0,0,3,2,RT @King_Gerry_R: Remember all the trash on the floor of your car? We upgraded it &amp; put Wale's The Gifted so it feels like your old car htt&#8230;
22362,22835,3,0,3,0,1,Ugh I'm such a little bitch &#128514;
22484,22959,3,0,3,0,1,Watch how i stop talking &amp;&amp; the bitch still tweets
21187,21646,3,0,3,0,1,Strong pussy RT @SirRatchettness: Yall think Ciara got good pussy?
21625,22088,3,0,3,0,1,The ugliest bitches swear they bad.. But &#128564;
907,927,3,0,2,1,1,#realtalk if you a hoe an try to get serious with someone don't expect to be anything more then a piece of meat to them
17754,18155,3,0,3,0,1,RT @Thee_MrWest: This bitch at work gone make me slap her head off her fuckin neck
19341,19770,3,0,0,3,2,RT @jeffgallardo9: &#8220;@Sonali1123: Guys with colored eyes &#128525;&#8221; http://t.co/hwiPlPuxpQ
18002,18406,3,0,3,0,1,RT @WBeezy_: Rohan a bitch yo &#128514;&#128514;
20388,20834,3,1,2,0,1,"RT @xoxokellylynn_: some of y'all hoes can spend $300 on bundles, have a mk purse with a matching wallet, have your nails done but don't ev&#8230;"
7270,7477,3,0,3,0,1,@wboundurant92 like I said drose needs to stop being a pussy lol
11604,11898,3,0,3,0,1,If y'all preppy bitches ever arguing like this at a party and don't do nothing y'all getting hit with a bottle fr
18582,18991,3,0,3,0,1,RT @arigold_88: Tiny.... girl. Can't trust a bitch named Tameka no way.
22644,23122,3,0,3,0,1,What's this bitch look like y'all &#8220;@pearlblueyes: add me on your stupid chapsnat::::pearlblueyes http://t.co/rASlFXof5d&#8221;
3507,3601,3,0,3,0,1,"@InFaMouS_StAcKz hell no cause Brad still walked away like "" yeah i fucked that niggas bitch "" &#128514;"
8361,8591,3,0,0,3,2,Can't stop eating graham crackers
16722,17107,3,0,3,0,1,"RT @Null_Hypothesiz: Omg you own a microwave!? 
Fancy bitch"
16746,17131,3,1,2,0,1,"RT @OG_Mellow: Kevin Gates said ""real niggas eat booty, real niggas please they bitches, ION GET TIEDDD"" &#128514;&#128564;&#128564;&#128564;&#128567;&#128567;&#128567;&#128567;&#128567;&#128567;"
23626,24120,4,0,4,0,1,"bitch get out cha, bitch get out cha, bitch get out cha feelings.&#128079;&#127926; RT @bitemy_jordans: In my feelings... wtf"
20937,21388,3,0,3,0,1,So Sterling bitch gotta he a hoe.. aye she paid and you're...mad? Dont blame the bitch. She half black.
21346,21807,3,0,3,0,1,That Larry the cucumber tweet is funny af.. But it's a bit much to RT you young bitches might cry&#128514;&#128514;&#128514;
7473,7685,3,0,1,2,2,"A white lighter is bad luck, not yellow ur stupid"
2797,2865,3,0,3,0,1,@CayMarieee oh bitch but you couldn't answer mine when I needed a paccage delivered to your house ! So Fucc off &#128514;&#128557;
13864,14203,3,0,3,0,1,Please control yo hoe ! &#128514;&#128514;
19836,20277,3,0,1,2,2,"RT @pgammo: In the Yankees draft room, they had a huge picture of Greg Campbell with the message, ""this is the makeup we're looking for."""
12735,13052,3,0,0,3,2,Man im glad im around to see the redskins go to the playoffs considering it only happens once in a lifetime #RedskinsBlow
8672,8912,3,0,3,0,1,Deandre Jordan banged dat bitch
17777,18178,3,0,2,1,1,RT @TibaBurger: Sick ass goal #ned #WorldCup2014
10714,10994,3,0,3,0,1,I love how bitches be talkin how the single life is the best life then bitchin and complaining how they need a boyfriend #WTF
8114,8340,3,0,3,0,1,"Blocked his fuzzy butt&#128522; .@odifass: @veritaz @TarekFatah @TarikSalym Ignore this low life creature...."""
7221,7428,3,0,3,0,1,@twincitytyson if somehow u didn't already go I'm down nig
5042,5192,3,0,3,0,1,@Trippy_Spiffy mite hit the Rec I know cell Marcus and Jax gone try to hit that hoe
1215,1242,3,0,3,0,1,&#8220;@Dat_Bitch_Jay: Omarion ol girl w/ this negative ass vibe ! I hate mamas like her &#128530; hoe need to be &#128165;&#128074;&#128165;&#8221;
9037,9290,3,0,3,0,1,FUCKING WALK OFF IN THE BRONX!!! @Yankees
17403,17800,3,0,0,3,2,"RT @SportsCenter: Yankees survive 9th-inning scare to beat Rangers, 12-11.
&#8226; Gardner: 4-5, HR, RBI, 3 R
&#8226; Teixeira: 1-2, HR, 2 RBI, 3 R htt&#8230;"
16756,17141,3,0,2,1,1,RT @ONAdreamCHASE: Iggy Azalea that bitch &#128588;
11771,12070,3,0,3,0,1,Ima be home tomorrow so line up a bitch for me
9214,9470,3,0,3,0,1,Fuc u say ? &#8220;@AyyyeThatsChubb: All these hoes look good on IG&#8221; http://t.co/PlsFL84cDp
21774,22239,3,0,3,0,1,These hoes ain't shit I ain't tripping off a Thot... ion like conversation you gone let me fuck or not
606,616,3,0,3,0,1,"""You are a cunt"""
22642,23120,3,0,3,0,1,What's that makeup called on your cheeks? I call it bitch spots lmao
3226,3310,3,0,3,0,1,@GMANisTBE thanks dumb bitch
5711,5875,3,0,2,1,1,@chanelisabeth @Emmasayshai #icanhashtaghoweveriwant #bitch
12056,12362,3,0,1,2,2,Jets trash
3503,3597,3,2,1,0,0,@ImpactParasite just fuckin roasted this faggot
856,875,3,0,0,3,2,#philhughes @Yankees #nyy better then UR whole team
18447,18856,3,0,3,0,1,RT @_groovyg: me 2nite bitches http://t.co/NlToDB7xze
22205,22675,3,0,0,3,2,"To be clear, I don't think there's any chance Krug leaves for Russia. But it's fun to mock the speculation."
5787,5951,3,0,3,0,1,"@cuunthiaaa @Fvnxy he's the ""fuck her right in the pussy"" guy"
22269,22740,3,1,2,0,1,"Trust no nigga, fear no bitch &#128074;&#128142;"
12351,12663,3,0,3,0,1,"Let a nigguh try me , fuck around fuck around fuck around meet his daddy"
14458,14804,3,0,3,0,1,"RT @Brandan420_: ""You smell like Weed..."" and bitch you smell like sober."
23046,23529,3,0,3,0,1,Y'all really risk ur lives weaving in &amp; out of traffic traveling thru two counties for some pussy?
11503,11796,3,0,3,0,1,"If I post a picture of my woman, All you hoes jumping off a bridge tonight! Lol"
44,44,3,0,3,0,1,""" post a picture of that pussy get 200 likes """
13153,13478,3,0,3,0,1,"My taste in music goes from love song to ""pop that pussy bitch"" in like .5 seconds."
18283,18689,3,0,3,0,1,"RT @_Fvfx: Pussy will always be my fav iggy song, like how do you not like a song that just says pussy numerous amounts of time."
5554,5713,6,4,2,0,0,@atspace your 2. And 3. Nigga them hoes suck wayans brothers are not funny at all Jamie foxx should be number 2
18669,19083,3,0,3,0,1,"RT @bl0ndeB1tch_: Love really is blind, stupid cunt of a feeling."
22398,22872,3,0,1,2,2,Up early then a bitch driving to denton omg can I move already
9579,9839,3,0,1,2,2,"Grr... Woke up ickblah. Congestion ew chunky bloaty gross. Missed the gym. 1 1/2hr wait for the Dr. 
 Boo Friday. 
#whineytweet"
23684,24178,3,1,2,0,1,"bobby bitch, make that body flip, you know i don't know karate bitch"
23660,24154,3,0,3,0,1,"bitches be brilliant..haha 
 http://t.co/MHaIphrPbn"
585,595,3,0,3,0,1,"""What I do? @betysweetcocker: Gotta report you as spam RT @80sbaby4life: Ladies RT if your head game better than your pussy"""
24594,25105,4,0,1,3,2,timbs straight trash though
7212,7418,3,0,2,1,1,@tsj_washington No matter how much you bitch and complain... America is in better shape to how Obama found it PERIOD
7315,7523,3,1,2,0,1,@woohdakidd_74 lol mane shut dat bitch shit up youn fucc wit me
12209,12520,3,0,3,0,1,"Katy's grand exit tonight from Firehouse &gt;&gt;&gt;&gt;

Hasta la bye bye bitches &#128514;"
21629,22092,3,0,3,0,1,"The way I fuck her, you would think I love this bitch"
200,202,3,1,2,0,1,"""@NewsomeJade: I ain't never seen a bitch so obsessed with they nigga&#128514;"" I'm obsessed with mine &#128529;"
10710,10990,3,0,0,3,2,I love floating monkey heads as much as the next person but Active Surplus' website is just redonkulus. http://www.activesurplus.com/
5658,5819,3,0,3,0,1,@brianholmes2700 god doesn't send retards to hell
14015,14355,3,0,0,3,2,RT @2AFight: Muslim Jihadi? Keep Calm and.... http://t.co/iW6HT090s8 #PJNET #tcot #tgdn #ccot #RedNationRising #teaparty #2A #NRA http://t.&#8230;
23671,24165,3,0,2,1,1,bitches http://t.co/NNg2e1Wmx9
2051,2092,3,0,3,0,1,' I still don't got the time for a bitch to be actin iffy &#1043323; .
8941,9188,3,3,0,0,0,Elizabeth is a.stupid hoe.
23285,23770,6,0,6,0,1,You can't treat these hoes like ladies
23371,23857,3,1,2,0,1,You little dumb ass bitch I dont fuck with you!
15977,16346,3,0,3,0,1,RT @Kelllllllllvin: This bitch ugly in person
10316,10594,6,0,6,0,1,I fucked the shit out yo bitch yesterday til she couldn't stand straight she called me earlier asking could she come and get a replay
